iter	Logloss
214	0.002285065092
215	0.002272417648
216	0.002258023232
217	0.00223995536
218	0.002216516753
219	0.002207759497
220	0.002199020727
221	0.002179483194
222	0.002162993807
223	0.002150317002
224	0.002141225007
225	0.002121433981
226	0.002106206452
227	0.002094273911
228	0.002079602788
229	0.002071189869
230	0.002059034257
231	0.002046484979
232	0.002028813364
233	0.002012769272
234	0.00200641562
235	0.001992370871
236	0.001981363807
237	0.001969981855
238	0.001965595854
239	0.001956254332
240	0.001951980021
241	0.001941787141
242	0.001926491634
243	0.001917075131
244	0.001903644804
245	0.001891427575
246	0.001871651256
247	0.001863958756
248	0.001847893798
249	0.001833005901
250	0.001815870292
251	0.001803051835
252	0.001798455208
253	0.001790665506
254	0.001784242802
255	0.001775470522
256	0.001760878484
257	0.00175363322
258	0.001744749066
259	0.001729586624
260	0.001717760238
261	0.001710626636
262	0.001704557084
263	0.001696003949
264	0.001686132872
265	0.001669364523
266	0.001659025489
267	0.001646327654
268	0.001635075645
269	0.001628986759
270	0.001621064377
271	0.001611103209
272	0.001599121635
273	0.001594401544
274	0.001589096155
275	0.00158310229
276	0.001578921572
277	0.001566650588
278	0.001557812303
279	0.001545009529
280	0.00153676861
281	0.001524955417
282	0.00152038997
283	0.001513957122
284	0.001505508601
285	0.001497995374
286	0.001493464686
287	0.001487001558
288	0.001477369623
289	0.001470788704
290	0.001466911801
291	0.001456214543
292	0.001446802265
293	0.001440000305
294	0.001431537572
295	0.001428599633
296	0.001418754603
297	0.001416860543
298	0.001411126797
299	0.001407322192
300	0.001402180203
301	0.001396390425
302	0.001388103719
303	0.001383160842
304	0.001378722918
305	0.00137600358
306	0.001371474181
307	0.00136480866
308	0.001360961209
309	0.00135560682
310	0.001347873782
311	0.001342559604
312	0.001336301046
313	0.001334655091
314	0.001331471122
315	0.001326449222
316	0.001319478948
317	0.001313329689
318	0.001303845874
319	0.001299567863
320	0.001291454549
321	0.001288506291
322	0.001279632467
323	0.001270945374
324	0.001262612472
325	0.001258444608
326	0.001253868997
327	0.001248639873
328	0.001242790825
329	0.001238249931
330	0.001235143105
331	0.001226832118
332	0.001221089433
333	0.001215801318
334	0.001210307413
335	0.001206228182
336	0.001199012733
337	0.001192688433
338	0.001190236022
339	0.00118406319
340	0.001177409822
341	0.001173056499
342	0.001171053735
343	0.001166950787
344	0.001164600505
345	0.001157725962
346	0.001154593942
347	0.001150769511
348	0.00114762437
349	0.001147620694
350	0.001145471278
351	0.001141026378
352	0.001136361019
353	0.001130655044
354	0.001124865098
355	0.001119609195
356	0.001115633664
357	0.001113409585
358	0.001106324067
359	0.001102744877
360	0.001102734278
361	0.001099044641
362	0.001096912755
363	0.00109275291
364	0.001088959633
365	0.00108896249
366	0.001085709066
367	0.001076609441
368	0.00107258184
369	0.001067195145
370	0.001065311966
371	0.001059598509
372	0.001057655597
373	0.001054603768
374	0.001052788642
375	0.001049934821
376	0.001048275498
377	0.00104192392
378	0.001038858378
379	0.001034436248
380	0.001026292776
381	0.001022856362
382	0.001022857666
383	0.001020785314
384	0.001015655364
385	0.001012020261
386	0.001008259057
387	0.001005131396
388	0.001001798595
389	0.0009963672621
390	0.0009924124329
391	0.0009897763245
392	0.000989773955
393	0.0009866357857
394	0.0009841573477
395	0.0009841549112
396	0.0009802285945
397	0.0009763410223
398	0.000970918001
399	0.0009661567053
400	0.0009661557437
401	0.0009631193464
402	0.0009605213902
403	0.0009550154226
404	0.0009492218133
405	0.0009467521684
406	0.0009416041165
407	0.0009382896328
408	0.0009382896328
409	0.0009346661449
410	0.0009346634884
411	0.0009314879227
412	0.0009293349589
413	0.0009265045329
414	0.0009240797528
415	0.0009217201078
416	0.0009201655485
417	0.0009170242357
418	0.0009154788824
419	0.0009127277808
420	0.0009111779019
421	0.0009086199517
422	0.0009065419531
423	0.0009020696827
424	0.0008969915517
425	0.0008944970078
426	0.0008914695388
427	0.0008901133592
428	0.0008881755655
429	0.0008848535157
430	0.0008828360612
431	0.000879282711
432	0.0008764162677
433	0.0008753348218
434	0.0008737032668
435	0.0008717613795
436	0.0008691785094
437	0.0008673152425
438	0.0008653246531
439	0.0008619155277
440	0.0008594973418
441	0.0008581963687
442	0.0008562653317
443	0.0008562653317
444	0.0008548341245
445	0.0008525570802
446	0.0008509076205
447	0.0008495568429
448	0.0008452745483
449	0.0008428512309
450	0.0008403102502
451	0.0008387579812
452	0.0008368866013
453	0.0008331785475
454	0.0008315868455
455	0.0008289236389
456	0.0008256830266
457	0.0008256829464
458	0.0008237448192
459	0.0008213602638
460	0.0008177702702
461	0.0008137977289
462	0.0008098120674
463	0.0008079954958
464	0.0008079794159
465	0.0008056559919
466	0.0008034575647
467	0.0008008809048
468	0.0007995042975
469	0.0007962826145
470	0.0007962821728
471	0.0007928429605
472	0.0007912609242
473	0.0007884864728
474	0.0007884911076
475	0.0007860920568
476	0.0007860920568
477	0.0007860754481
478	0.000784593407
479	0.0007804977273
480	0.0007782077805
481	0.0007767662082
482	0.0007767662082
483	0.0007767540544
484	0.0007744340626
485	0.0007723060522
486	0.0007703240759
487	0.0007672043305
488	0.0007646676958
489	0.0007646676958
490	0.0007628018293
491	0.0007614422921
492	0.0007614379043
493	0.0007596464817
494	0.000757746618
495	0.0007562896405
496	0.0007546812488
497	0.0007530720632
498	0.0007524733507
499	0.0007492678254
500	0.0007478785827
501	0.0007462696364
502	0.0007462725593
503	0.0007462707551
504	0.0007447249816
505	0.0007447282425
506	0.0007417304679
507	0.0007406730009
508	0.0007406560374
509	0.0007406560374
510	0.0007406466594
511	0.0007385823649
512	0.0007361771235
513	0.0007336206953
514	0.0007336206953
515	0.0007336206953
516	0.0007336206516
517	0.000732083392
518	0.000732083392
519	0.000730697684
520	0.0007295638154
521	0.0007295649533
522	0.0007282747828
523	0.0007251600739
524	0.0007251628446
525	0.0007251563387
526	0.0007220220258
527	0.0007208836917
528	0.0007208815799
529	0.0007208838941
530	0.0007191819958
531	0.0007175627914
532	0.0007162754691
533	0.0007162759973
534	0.0007162681749
535	0.0007162720557
536	0.0007149089699
537	0.0007127133698
538	0.0007127056437
539	0.0007127056437
540	0.0007110938545
541	0.0007110822935
542	0.0007094706061
543	0.0007094721369
544	0.0007062932437
545	0.000703451085
546	0.0007034518259
547	0.0007021780877
548	0.0007013839404
549	0.0006989813251
550	0.0006989813251
551	0.0006989813251
552	0.0006989813251
553	0.0006969896561
554	0.000696981682
555	0.000696981682
556	0.0006969932777
557	0.000696981168
558	0.000696981168
559	0.0006963354608
560	0.0006963355564
561	0.0006939804882
562	0.0006932825637
563	0.0006932825637
564	0.0006910470975
565	0.0006910503224
566	0.0006900506254
567	0.0006881537597
568	0.0006881517357
569	0.0006881517357
570	0.0006881517357
571	0.0006881517357
572	0.0006864838331
573	0.0006864838331
574	0.0006864836681
575	0.0006844896985
576	0.0006844896985
577	0.0006844896985
578	0.000683495019
579	0.0006834972196
580	0.0006834972196
581	0.0006835043646
582	0.0006826926548
583	0.0006816768085
584	0.0006816784795
585	0.0006806290135
586	0.0006806273045
587	0.0006806273045
588	0.0006806234606
589	0.0006806155427
590	0.0006785563264
591	0.000676911855
592	0.0006769168065
593	0.0006760014166
594	0.0006760014166
595	0.0006760014166
596	0.0006760042219
597	0.0006745277551
598	0.0006745277551
599	0.0006745267889
600	0.0006745293948
601	0.0006745241243
602	0.0006745241243
603	0.0006745244663
604	0.0006728865614
605	0.0006728865614
606	0.000672887345
607	0.0006700282563
608	0.0006667378884
609	0.000666105615
610	0.000666105615
611	0.000666105615
612	0.0006660961702
613	0.0006661041559
614	0.0006661041559
615	0.0006661041559
616	0.0006661041559
617	0.0006661050498
618	0.0006660961258
619	0.0006660961258
620	0.0006660949751
621	0.000666093433
622	0.000666093433
623	0.0006660915346
624	0.0006660878338
625	0.0006660939933
626	0.0006660897426
627	0.0006660897426
628	0.000666089558
629	0.0006660813226
630	0.0006660813226
631	0.0006660813226
632	0.0006660813226
633	0.0006660859111
634	0.0006660859111
635	0.0006660831449
636	0.0006660885289
637	0.0006660829095
638	0.0006660822602
639	0.0006660822602
640	0.0006660818829
641	0.0006660724515
642	0.0006660724515
643	0.0006660724515
644	0.0006660724515
645	0.0006660816106
646	0.0006660720186
647	0.0006660779011
648	0.0006660779011
649	0.0006660779011
650	0.0006660779011
651	0.0006660693075
652	0.0006660693075
653	0.0006660693075
654	0.0006660644794
655	0.0006660726694
656	0.0006660729307
657	0.0006660729307
658	0.0006660712292
659	0.0006660712292
660	0.0006660689947
661	0.0006660666693
662	0.000666065313
663	0.0006660660379
664	0.0006660684196
665	0.0006660684196
666	0.0006660684196
667	0.0006660573811
668	0.000666067158
669	0.0006660653158
670	0.0006660653158
671	0.0006660562905
672	0.0006660562905
673	0.0006660562905
674	0.000666069275
675	0.0006660650208
676	0.0006660580416
677	0.0006660550219
678	0.0006660550219
679	0.0006632556455
680	0.0006632556455
681	0.0006632556455
682	0.0006632513566
683	0.0006632513566
684	0.0006632524879
685	0.0006632478212
686	0.0006632478212
687	0.0006632521369
688	0.0006632439252
689	0.000662634433
690	0.000662634018
691	0.0006626109176
692	0.0006626109176
693	0.0006626109176
694	0.0006626109176
695	0.0006626109176
696	0.0006626109176
697	0.0006626257121
698	0.0006626139843
699	0.0006626139843
700	0.0006626139843
701	0.0006626139843
702	0.000662618945
703	0.000662618945
704	0.000662618945
705	0.000662618945
706	0.000662618945
707	0.000662618945
708	0.000662618945
709	0.0006626148275
710	0.0006626136529
711	0.0006626136529
712	0.0006626136529
713	0.0006626223232
714	0.0006626223232
715	0.0006626223232
716	0.0006626116856
717	0.0006626116856
718	0.0006626083608
719	0.0006626129614
720	0.0006626128812
721	0.0006626128812
722	0.000662611653
723	0.0006626081061
724	0.0006626146531
725	0.0006626146531
726	0.0006626063863
727	0.0006626090697
728	0.0006626147615
729	0.0006626147615
730	0.0006626087093
731	0.0006626087093
732	0.0006626087093
733	0.0006626087093
734	0.0006626124069
735	0.0006626124069
736	0.0006626034999
737	0.0006626043867
738	0.0006626043867
739	0.0006626043867
740	0.0006626043867
741	0.000662604019
742	0.000662604019
743	0.000662604019
744	0.0006626090216
745	0.0006626090216
746	0.0006626090216
747	0.0006626090216
748	0.0006626090216
749	0.0006626090216
750	0.0006626090216
751	0.0006626070201
752	0.0006626070201
753	0.0006626039091
754	0.0006626039091
755	0.000662608578
756	0.0006626065745
757	0.0006626065745
758	0.0006626079119
759	0.0006625987384
760	0.0006625987384
761	0.00066260137
762	0.0006625926865
763	0.0006625873479
764	0.0006625873479
765	0.0006625988379
766	0.0006625988379
767	0.0006625992474
768	0.0006626004245
769	0.0006626004245
770	0.0006626004245
771	0.0006626004245
772	0.0006626004245
773	0.0006626004245
774	0.0006626004245
775	0.0006626004245
776	0.0006626004245
777	0.0006626004245
778	0.0006626004245
779	0.0006626004245
780	0.0006626004245
781	0.0006625915455
782	0.0006625915455
783	0.0006625915455
784	0.0006625874908
785	0.0006625874908
786	0.0006625926095
787	0.0006625884463
788	0.0006625873321
789	0.0006625767855
790	0.0006625817667
791	0.0006625817159
792	0.0006625817159
793	0.0006625816131
794	0.0006625811345
795	0.0006625811345
796	0.0006625811345
797	0.0006625772609
798	0.0006625706881
799	0.000662577532
800	0.0006625697033
801	0.0006625745384
802	0.0006625733433
803	0.0006625733433
804	0.0006625737197
805	0.0006625722343
806	0.0006625713806
807	0.0006625649096
808	0.0006625687276
809	0.0006625687276
810	0.0006625687276
811	0.0006625672806
812	0.0006625780558
813	0.0006625685558
814	0.0006625685558
815	0.0006625685558
816	0.0006625685558
817	0.0006625706428
818	0.0006625640983
819	0.0006625640983
820	0.0006625640983
821	0.0006625606701
822	0.000662562806
823	0.0006625659308
824	0.0006625673637
825	0.0006625614129
826	0.0006625530131
827	0.0006625530131
828	0.0006625526465
829	0.0006625526465
830	0.0006625591448
831	0.0006625446285
832	0.0006625531828
833	0.0006625456107
834	0.000662546143
835	0.0006625474783
836	0.0006625474783
837	0.0006625474783
838	0.0006625426143
839	0.0006625435124
840	0.0006625406446
841	0.0006625383719
842	0.0006625383719
843	0.0006625383719
844	0.0006625383719
845	0.0006625383719
846	0.0006625331825
847	0.0006625377167
848	0.0006625375916
849	0.0006625443631
850	0.0006625356012
851	0.0006625361797
852	0.0006625329461
853	0.00066252409
854	0.0006625232954
855	0.000662520711
856	0.0006625273031
857	0.0006625249239
858	0.0006625238095
859	0.0006625133087
860	0.0006625163253
861	0.000662513283
862	0.0006625182389
863	0.0006625182389
864	0.0006625132485
865	0.000662512864
866	0.000662512864
867	0.0006625063978
868	0.0006625079451
869	0.000662511166
870	0.0006625136548
871	0.0006625030601
872	0.0006624994304
873	0.000662503115
874	0.0006625058342
875	0.0006625030608
876	0.00066249772
877	0.0006624954521
878	0.0006624999973
879	0.0006624958953
880	0.0006624969086
881	0.0006624888142
882	0.0006624971129
883	0.0006624908835
884	0.0006624919895
885	0.0006624922504
886	0.0006624850163
887	0.0006624820516
888	0.0006624841743
889	0.0006624832194
890	0.0006624811848
891	0.0006624731972
892	0.0006624722219
893	0.0006624778995
894	0.0006624778995
895	0.0006624778995
896	0.0006624781706
897	0.0006624757769
898	0.0006624772426
899	0.0006624689558
900	0.0006624752278
901	0.0006624657468
902	0.0006624754938
903	0.0006624706506
904	0.0006624697279
905	0.0006624686587
906	0.0006624605987
907	0.0006624605987
908	0.0006624605987
909	0.0006624605987
910	0.0006624639077
911	0.0006624639077
912	0.0006624639077
913	0.0006624639077
914	0.0006624639077
915	0.0006624619597
916	0.0006624619597
917	0.0006624619597
918	0.0006624619597
919	0.0006624619597
920	0.0006624619597
921	0.0006624619597
922	0.0006624619597
923	0.0006624619597
924	0.0006624619597
925	0.0006624619597
926	0.0006624580345
927	0.0006624580345
928	0.0006624580345
929	0.0006624580345
930	0.0006624580345
931	0.0006624580345
932	0.0006624580345
933	0.0006624580345
934	0.0006624580345
935	0.0006624580345
936	0.0006624580345
937	0.0006624580345
938	0.0006624580345
939	0.0006624580345
940	0.0006624580345
941	0.0006624580345
942	0.0006624580345
943	0.0006624580345
944	0.0006624580345
945	0.0006624580345
946	0.0006624580345
947	0.0006624631191
948	0.0006624631191
949	0.0006624631191
950	0.0006624631191
951	0.0006624631191
952	0.0006624631191
953	0.0006624631191
954	0.0006624631191
955	0.0006624631191
956	0.0006624631191
957	0.0006624631191
958	0.0006624484635
959	0.0006624484635
960	0.0006624484635
961	0.0006624484635
962	0.0006624484635
963	0.0006624484635
964	0.0006624559876
965	0.0006624559876
966	0.0006624559876
967	0.0006624559876
968	0.0006624559876
969	0.0006624559876
970	0.0006624559876
971	0.0006624559876
972	0.0006624559876
973	0.0006624559876
974	0.0006624559876
975	0.0006624559876
976	0.0006624559876
977	0.0006624559876
978	0.0006624559876
979	0.0006624559876
980	0.0006624559876
981	0.0006624559876
982	0.0006624559876
983	0.0006624559876
984	0.0006624559876
985	0.0006624559876
986	0.0006624533368
987	0.0006624533368
988	0.0006624533368
989	0.0006624533368
990	0.0006624533368
991	0.0006624533368
992	0.0006624533368
993	0.0006624533368
994	0.0006624533368
995	0.0006624533368
996	0.0006624533368
997	0.0006624533368
998	0.0006624533368
999	0.0006624533368
1000	0.0006624534587
1001	0.0006624534587
1002	0.0006624534587
1003	0.0006624534587
1004	0.0006624534587
1005	0.0006624534587
1006	0.0006624534587
1007	0.0006624534587
1008	0.0006624534587
1009	0.0006624534587
1010	0.0006624534587
1011	0.0006624534587
1012	0.0006624534587
1013	0.0006624534587
1014	0.0006624534587
1015	0.0006624534587
1016	0.0006624534587
1017	0.0006624534587
1018	0.0006624534587
1019	0.0006624534587
1020	0.0006624534587
1021	0.0006624492758
1022	0.0006624492758
1023	0.0006624492758
1024	0.0006624492758
1025	0.0006624492758
1026	0.0006624492758
1027	0.0006624492758
1028	0.0006624492758
1029	0.0006624492758
1030	0.0006624492758
1031	0.0006624492758
1032	0.0006624442674
1033	0.0006624442674
1034	0.0006624442674
1035	0.0006624442674
1036	0.0006624442674
1037	0.0006624442674
1038	0.0006624442674
1039	0.0006624442674
1040	0.0006624512569
1041	0.0006624512569
1042	0.0006624512569
1043	0.0006624512569
1044	0.0006624512569
1045	0.0006624512569
1046	0.0006624512569
1047	0.0006624512569
1048	0.0006624512569
1049	0.0006624512569
1050	0.0006624512569
1051	0.0006624512569
1052	0.0006624512569
1053	0.0006624512569
1054	0.0006624512569
1055	0.0006624512569
1056	0.0006624512569
1057	0.0006624512569
1058	0.0006624512569
1059	0.0006624512569
1060	0.0006624512569
1061	0.0006624512569
1062	0.0006624512569
1063	0.0006624512569
1064	0.0006624512569
1065	0.0006624512569
1066	0.0006624448336
1067	0.0006624448336
1068	0.0006624448336
1069	0.0006624448336
1070	0.0006624448336
1071	0.0006624448336
1072	0.0006624448336
1073	0.0006624448336
1074	0.0006624448336
1075	0.0006624448336
1076	0.0006624448336
1077	0.0006624448336
1078	0.0006624448336
1079	0.0006624448336
1080	0.0006624448336
1081	0.0006624448336
1082	0.0006624448336
1083	0.0006624448336
1084	0.0006624448336
1085	0.0006624448336
1086	0.0006624448336
1087	0.0006624448336
1088	0.0006624448336
1089	0.0006624448336
1090	0.0006624448336
1091	0.0006624448336
1092	0.0006624448336
1093	0.0006624448336
1094	0.0006624448336
1095	0.0006624448336
1096	0.0006624448336
1097	0.0006624448336
1098	0.0006624448336
1099	0.0006624448336
1100	0.0006624448336
1101	0.0006624448336
1102	0.0006624448336
1103	0.0006624448336
1104	0.0006624425069
1105	0.0006624425069
1106	0.0006624425069
1107	0.0006624425069
1108	0.0006624425069
1109	0.0006624425069
1110	0.0006624425069
1111	0.0006624425069
1112	0.0006624425069
1113	0.0006624425069
1114	0.0006624425069
1115	0.0006624425069
1116	0.0006624425069
1117	0.0006624425069
1118	0.0006624425069
1119	0.0006624425069
1120	0.0006624425069
1121	0.0006624425069
1122	0.0006624425069
1123	0.0006624425069
1124	0.0006624425069
1125	0.0006624425069
1126	0.0006624425069
1127	0.0006624425069
1128	0.0006624425069
1129	0.0006624407033
1130	0.0006624407033
1131	0.0006624407033
1132	0.0006624407033
1133	0.0006624407033
1134	0.0006624407033
1135	0.0006624407033
1136	0.0006624407033
1137	0.0006624407033
1138	0.0006624407033
1139	0.0006624407033
1140	0.0006624407033
1141	0.0006624407033
1142	0.0006624407033
1143	0.0006624407033
1144	0.0006624407033
1145	0.0006624458076
1146	0.0006624458076
1147	0.0006624458076
1148	0.0006624458076
1149	0.0006624458076
1150	0.0006624458076
1151	0.0006624458076
1152	0.0006624458076
1153	0.0006624458076
1154	0.0006624458076
1155	0.0006624458076
1156	0.0006624458076
1157	0.0006624458076
1158	0.0006624458076
1159	0.0006624458076
1160	0.0006624458076
1161	0.000662437772
1162	0.000662437772
1163	0.000662437772
1164	0.000662437772
1165	0.000662437772
1166	0.000662437772
1167	0.000662437772
1168	0.000662437772
1169	0.000662437772
1170	0.000662437772
1171	0.000662437772
1172	0.000662437772
1173	0.000662437772
1174	0.000662437772
1175	0.000662437772
1176	0.000662437772
1177	0.000662437772
1178	0.000662437772
1179	0.000662437772
1180	0.000662437772
1181	0.000662437772
1182	0.000662437772
1183	0.000662437772
1184	0.000662437772
1185	0.000662437772
1186	0.000662437772
1187	0.000662437772
1188	0.000662437772
1189	0.000662437772
1190	0.000662437772
1191	0.000662437772
1192	0.000662437772
1193	0.0006624445347
1194	0.0006624445347
1195	0.0006624445347
1196	0.0006624445347
1197	0.0006624416687
1198	0.0006624416687
1199	0.0006624416687
1200	0.0006624416687
1201	0.0006624416687
1202	0.0006624416687
1203	0.0006624416687
1204	0.0006624416687
1205	0.0006624416687
1206	0.0006624416687
1207	0.0006624416687
1208	0.0006624322898
1209	0.0006624322898
1210	0.0006624322898
1211	0.0006624322898
1212	0.0006624319538
1213	0.0006624319538
1214	0.0006624412855
1215	0.0006624412855
1216	0.0006624412855
1217	0.0006624412855
1218	0.0006624412855
1219	0.0006624412855
1220	0.0006624412855
1221	0.0006624412855
1222	0.0006624412855
1223	0.0006624412855
1224	0.0006624412855
1225	0.0006624412855
1226	0.0006624412855
1227	0.0006624412855
1228	0.0006624412855
1229	0.0006624412855
1230	0.0006624412855
1231	0.0006624412855
1232	0.0006624412855
1233	0.0006624412855
1234	0.0006624412855
1235	0.0006624412855
1236	0.0006624412855
1237	0.0006624412855
1238	0.0006624253427
1239	0.0006624253427
1240	0.0006624253427
1241	0.0006624253427
1242	0.0006624253427
1243	0.0006624253427
1244	0.0006624253427
1245	0.0006624253427
1246	0.0006624253427
1247	0.0006624253427
1248	0.0006624253427
1249	0.0006624253427
1250	0.0006624253427
1251	0.0006624257577
1252	0.0006624257577
1253	0.0006624257577
1254	0.0006624257577
1255	0.0006624257577
1256	0.0006624257577
1257	0.0006624257577
1258	0.0006624257577
1259	0.0006624257577
1260	0.0006624257577
1261	0.0006624257577
1262	0.0006624264847
1263	0.0006624264847
1264	0.0006624264847
1265	0.0006624264847
1266	0.0006624264847
1267	0.0006624264847
1268	0.0006624264847
1269	0.0006624293647
1270	0.0006624293647
1271	0.0006624293647
1272	0.0006624293647
1273	0.0006624293647
1274	0.0006624293647
1275	0.0006624293647
1276	0.0006624293647
1277	0.0006624293647
1278	0.0006624293647
1279	0.0006624293647
1280	0.0006624293647
1281	0.0006624293647
1282	0.0006624293647
1283	0.0006624293647
1284	0.0006624263369
1285	0.0006624263369
1286	0.0006624263369
1287	0.0006624263369
1288	0.0006624263369
1289	0.0006624263369
1290	0.0006624263369
1291	0.0006624263369
1292	0.0006624263369
1293	0.0006624263369
1294	0.0006624263369
1295	0.0006624263369
1296	0.0006624263369
1297	0.0006624263369
1298	0.0006624263369
1299	0.0006624263369
1300	0.0006624263369
1301	0.0006624263369
1302	0.0006624263369
1303	0.0006624263369
1304	0.0006624263369
1305	0.0006624263369
1306	0.0006624263369
1307	0.0006624263369
1308	0.0006624263369
1309	0.0006624263369
1310	0.0006624263369
1311	0.0006624263369
1312	0.0006624263369
1313	0.0006624263369
1314	0.0006624258827
1315	0.0006624258827
1316	0.0006624258827
1317	0.0006624258827
1318	0.0006624258827
1319	0.0006624258827
1320	0.0006624258827
1321	0.0006624258827
1322	0.0006624258827
1323	0.0006624258827
1324	0.0006624258827
1325	0.0006624258827
1326	0.0006624258827
1327	0.0006624258827
1328	0.0006624258827
1329	0.0006624258827
1330	0.0006624258827
1331	0.0006624258827
1332	0.0006624162584
1333	0.0006624162584
1334	0.0006624162584
1335	0.0006624162584
1336	0.0006624162584
1337	0.0006624162584
1338	0.0006624162584
1339	0.0006624162584
1340	0.0006624162584
1341	0.0006624199314
1342	0.0006624199314
1343	0.0006624199314
1344	0.0006624244337
1345	0.0006624244337
1346	0.0006624244337
1347	0.0006624244337
1348	0.0006624244337
1349	0.0006624244337
1350	0.0006624244337
1351	0.0006624244337
1352	0.0006624214168
1353	0.0006624214168
1354	0.0006624214168
1355	0.0006624214168
1356	0.0006624214168
1357	0.0006624214168
1358	0.0006624147321
1359	0.0006624147321
1360	0.0006624147321
1361	0.0006624147321
1362	0.0006624147321
1363	0.0006624147321
1364	0.0006624147321
1365	0.0006624147321
1366	0.0006624147321
1367	0.0006624147321
1368	0.0006624147321
1369	0.0006624147321
1370	0.0006624147321
1371	0.0006624147321
1372	0.0006624147321
1373	0.0006624147321
1374	0.0006624147321
1375	0.0006624147321
1376	0.0006624147321
1377	0.0006624147321
1378	0.0006624147321
1379	0.0006624147321
1380	0.0006624147321
1381	0.0006624147321
1382	0.0006624147321
1383	0.0006624088192
1384	0.0006624088192
1385	0.0006624088192
1386	0.0006624088192
1387	0.0006624088192
1388	0.0006624088192
1389	0.0006624088192
1390	0.0006624088192
1391	0.0006624088192
1392	0.0006624088192
1393	0.000662410578
1394	0.000662410578
1395	0.000662410578
1396	0.000662410578
1397	0.000662410578
1398	0.000662410578
1399	0.000662410578
1400	0.000662410578
1401	0.000662410578
1402	0.000662410578
1403	0.0006624141287
1404	0.0006624141287
1405	0.0006624141287
